campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit,start_month,start_year,start_day,is_weekend,is_peak_hour,revenue_per_click,profit_per_impression,spend_per_impression,click_to_conversion,ctr_quality_ratio,session_quality_score,engagement_score,high_performer,roas_tier
CAMP_00057,Brand Awareness,Facebook,Feed,Mobile,Windows,Image,728x90,Short,True,Trust,83,25-34,Male,Health & Fitness,<$50K,Low,False,2024-11-13,4,Wednesday,11,7,3,1.25,53827,389,2,486.25,631.72,65.06,39,1.45,Healthcare,High,0.723,1.25,0.514,243.12,1.3,145.47,11,2024,13,0,0,1.6197948717948718,0.002702496841792376,0.009033402690049788,0.005128205128205128,0.18075,0.9425,0.0748042245191002,0,Medium
CAMP_00058,Brand Awareness,TikTok,Feed,Desktop,iOS,Video,728x90,Long,True,Trust,76,25-34,Male,Students,>$200K,Medium,False,2024-06-12,2,Wednesday,19,7,5,1.97,35921,1239,18,2440.83,23653.43,57.9,29,1.38,Healthcare,Low,3.449,1.97,1.453,135.6,9.69,21212.6,6,2024,12,0,1,19.075346774193548,0.5905183453037136,0.06794805411725405,0.014516129032258065,0.5748333333333333,0.6669999999999999,0.23747912029054152,1,High
CAMP_00059,Brand Awareness,Facebook,In-Stream Video,Mobile,Android,Image,1920x1080,Long,False,Joy,32,35-44,Female,Business Professionals,$50K-$100K,High,True,2025-10-01,4,Wednesday,9,69,5,0.76,11383,181,4,137.56,2979.55,39.01,145,3.26,Finance,Medium,1.59,0.76,2.21,34.39,21.66,2841.99,10,2025,1,0,1,16.37115384615385,0.24964775122979618,0.012083626141953619,0.02197802197802198,0.265,7.878333333333332,0.18088096831387857,0,High
CAMP_00060,Lead Generation,Facebook,Search,Mobile,Android,Image,728x90,Long,False,Fear,25,25-34,All,Tech Enthusiasts,$100K-$200K,Medium,False,2024-09-05,3,Thursday,11,81,4,0.96,129886,1059,7,1016.64,904.31,63.12,95,3.04,Gaming,Low,0.815,0.96,0.661,145.23,0.89,-112.33,9,2024,5,0,0,0.853122641509434,-0.0008648286587572275,0.007827111258247553,0.006603773584905661,0.16299999999999998,4.8133333333333335,0.10211584346363888,0,Low
CAMP_00061,Lead Generation,Google Ads,Stories,Mobile,Android,Image,320x50,Short,True,Neutral,64,25-34,Female,Tech Enthusiasts,$50K-$100K,Medium,False,2025-11-17,4,Monday,16,32,7,3.86,62056,2232,171,8615.52,20747.88,51.09,74,2.17,E-commerce,High,3.597,3.86,7.661,50.38,2.41,12132.36,11,2025,17,0,0,9.291482310792656,0.19550348872810483,0.13883236379457597,0.07657859381997313,0.449625,2.6763333333333335,0.35905192543083775,0,Medium
CAMP_00062,Lead Generation,Google Ads,Search,Desktop,Windows,Video,300x250,Short,True,Neutral,4,25-34,All,Gamers,$50K-$100K,Medium,False,2025-04-30,2,Wednesday,5,52,6,1.56,120733,6061,658,9455.16,284523.42,38.77,116,2.3,SaaS,Medium,5.02,1.56,10.856,14.37,30.09,275068.26,4,2025,30,0,0,46.9355691191026,2.278299898951414,0.07831397949210661,0.10854503464203233,0.7171428571428571,4.446666666666666,0.4405682360698738,1,High
CAMP_00063,Conversions,LinkedIn,Search,Mobile,iOS,Carousel,1920x1080,Medium,False,Joy,39,25-34,Male,Students,<$50K,High,False,2024-10-19,4,Saturday,18,86,4,8.06,452915,3258,42,26259.48,22233.06,32.52,180,3.18,Finance,High,0.719,8.06,1.289,625.23,0.85,-4026.42,10,2024,19,1,0,6.82204970849954,-0.008889992846355615,0.05797869803672204,0.012887388769561215,0.14379999999999998,9.540000000000001,0.10598985685179942,0,Low
CAMP_00064,Lead Generation,Google Ads,Display Network,Desktop,Windows,Video,1920x1080,Long,True,Joy,2,45-54,Male,Business Professionals,>$200K,Medium,True,2024-12-06,4,Friday,5,74,8,7.48,58675,2673,336,19994.04,273916.19,36.87,170,3.0,SaaS,Medium,4.556,7.48,12.57,59.51,13.7,253922.15,12,2024,6,0,0,102.4368698578908,4.327529995228032,0.3407532892494376,0.1256544502617801,0.5062222222222222,8.5,0.48123356504727827,1,High
CAMP_00065,Lead Generation,Google Ads,In-Stream Video,Mobile,macOS,Interactive,728x90,Short,True,Joy,23,25-34,Female,Business Professionals,<$50K,Medium,False,2025-08-25,3,Monday,20,25,6,7.52,5413,168,2,1263.36,196.05,62.34,67,2.82,E-commerce,Medium,3.104,7.52,1.19,631.68,0.16,-1067.31,8,2025,25,0,1,1.1600591715976332,-0.19713889915035093,0.23335057258958256,0.011834319526627219,0.44342857142857145,3.149,0.23953272844454487,0,Low
CAMP_00066,Lead Generation,LinkedIn,Stories,Desktop,macOS,Video,1920x1080,Long,False,Trust,71,55-64,Male,Business Professionals,$100K-$200K,High,False,2025-07-03,3,Thursday,8,73,3,3.54,9500,73,7,258.42,6286.06,19.24,124,4.63,Healthcare,Low,0.768,3.54,9.589,36.92,24.32,6027.64,7,2025,3,0,1,84.94675675675676,0.6344216398273866,0.027199242185033157,0.0945945945945946,0.192,9.568666666666667,0.19486106393650482,0,High
CAMP_00067,Brand Awareness,LinkedIn,Feed,Desktop,Windows,Story,1920x1080,Medium,True,Curiosity,84,18-24,Male,Shoppers,$50K-$100K,Medium,True,2025-01-24,1,Friday,13,75,6,10.45,15906,428,16,4472.6,8532.91,51.88,101,2.97,SaaS,Low,2.691,10.45,3.738,279.54,1.91,4060.31,1,2025,24,0,0,19.8902331002331,0.25525303325579934,0.2811718111523229,0.037296037296037296,0.3844285714285714,4.9995,0.2551434275226477,0,Medium
CAMP_00068,Conversions,TikTok,Search,Desktop,Android,Story,1080x1080,Long,True,Urgency,36,18-24,Male,Students,$50K-$100K,Medium,False,2025-11-03,4,Monday,8,47,6,1.85,12268,346,13,640.1,3085.49,51.1,60,2.12,Education,Low,2.82,1.85,3.757,49.24,4.82,2445.39,11,2025,3,0,1,8.891902017291066,0.19931453256174098,0.05217214116879942,0.037463976945244955,0.40285714285714286,2.12,0.2614644978377656,1,Medium
CAMP_00069,Brand Awareness,Facebook,Stories,Mobile,Android,Image,1920x1080,Short,True,Joy,60,18-24,Female,Students,$100K-$200K,Medium,False,2024-09-24,3,Tuesday,13,49,7,0.85,36566,581,2,493.85,1329.72,60.64,95,3.77,SaaS,Medium,1.589,0.85,0.344,246.92,2.69,835.87,9,2024,24,0,0,2.2847422680412373,0.022858588344682365,0.013505346350534636,0.003436426116838488,0.198625,5.969166666666666,0.1951096798149798,0,Medium
CAMP_00070,Engagement,Twitter,Search,Tablet,Other,Story,1080x1080,Short,True,Urgency,53,45-54,All,Shoppers,$50K-$100K,High,False,2024-04-03,2,Wednesday,11,3,7,1.71,7525,79,0,135.09,0.0,41.29,141,2.99,Healthcare,Low,1.05,1.71,0.0,0.0,0.0,-135.09,4,2024,3,0,0,0.0,-0.01794977411639649,0.01794977411639649,0.0,0.13125,7.0265,0.16940928270042194,0,Low
CAMP_00071,Conversions,Instagram,Stories,Desktop,macOS,Text,1920x1080,Medium,False,Urgency,17,18-24,Male,Tech Enthusiasts,$50K-$100K,Low,False,2025-10-10,4,Friday,5,6,5,1.74,5000,179,5,311.46,2278.28,41.35,126,3.19,Finance,Low,3.58,1.74,2.793,62.29,7.31,1966.82,10,2025,10,0,0,12.657111111111112,0.3932853429314137,0.06227954409118176,0.027777777777777776,0.5966666666666667,6.699,0.2575569928354609,1,Medium
CAMP_00072,Brand Awareness,TikTok,Feed,Desktop,Android,Video,1920x1080,Medium,True,Urgency,86,35-44,Male,Business Professionals,<$50K,Medium,False,2025-07-20,3,Sunday,0,14,6,1.33,141722,2978,42,3960.74,18356.09,34.58,116,2.9,Healthcare,High,2.101,1.33,1.41,94.3,4.63,14395.35,7,2025,20,1,0,6.16182947297751,0.10157384475349802,0.027947051642993725,0.014098690835850957,0.30014285714285716,5.6066666666666665,0.20591871965937628,1,Medium
CAMP_00073,Brand Awareness,LinkedIn,Stories,Mobile,macOS,Interactive,1920x1080,Medium,True,Urgency,71,45-54,Female,Shoppers,$50K-$100K,Medium,False,2025-10-15,4,Wednesday,19,13,5,7.42,70967,1900,20,14098.0,4995.69,66.1,81,2.93,SaaS,Medium,2.677,7.42,1.053,704.9,0.35,-9102.31,10,2025,15,0,1,2.6279274066280904,-0.12825935632961333,0.19865291398940368,0.010520778537611783,0.44616666666666666,3.9555000000000007,0.19952929705893985,0,Low
CAMP_00074,Conversions,Facebook,Search,Mobile,macOS,Video,1080x1080,Long,True,Fear,87,35-44,Female,Health & Fitness,$100K-$200K,High,True,2025-06-06,2,Friday,11,56,7,0.67,186715,4374,304,2930.58,117023.64,34.19,67,2.68,Healthcare,High,2.343,0.67,6.95,9.64,39.93,114093.06,6,2025,6,0,0,26.74826057142857,0.6110513292915444,0.01569538764755029,0.06948571428571429,0.292875,2.992666666666667,0.31829881037422253,1,High
CAMP_00075,Conversions,Instagram,Display Network,Mobile,macOS,Video,300x250,Long,True,Urgency,78,18-24,All,Shoppers,$100K-$200K,Low,False,2024-06-27,2,Thursday,3,76,4,3.58,19245,416,4,1489.28,534.88,64.87,96,1.64,Gaming,Medium,2.162,3.58,0.962,372.32,0.36,-954.4,6,2024,27,0,0,1.2826858513189447,-0.04958952509612387,0.07738127403096748,0.009592326139088728,0.4324,2.624,0.15666221705929773,0,Low
CAMP_00076,Conversions,Google Ads,Stories,Desktop,Windows,Image,320x50,Short,True,Joy,74,45-54,Female,Shoppers,$50K-$100K,Low,False,2024-09-22,3,Sunday,13,88,2,6.67,5000,23,1,153.41,313.23,34.82,85,2.98,Education,Medium,0.46,6.67,4.348,153.41,2.04,159.82,9,2024,22,1,0,13.051250000000001,0.03195760847830434,0.03067586482703459,0.041666666666666664,0.15333333333333335,4.221666666666667,0.08890637486907246,0,Medium
CAMP_00077,Conversions,Google Ads,Feed,Mobile,macOS,Video,1920x1080,Medium,True,Trust,65,25-34,Male,Tech Enthusiasts,$50K-$100K,High,True,2024-08-25,3,Sunday,2,7,5,5.33,30411,324,19,1726.92,14902.19,54.25,90,2.55,Finance,Low,1.065,5.33,5.864,90.89,8.63,13175.27,8,2024,25,1,0,45.85289230769231,0.4332260291990004,0.05678416414573195,0.05846153846153846,0.1775,3.8249999999999997,0.1994444244438845,0,High
CAMP_00078,Brand Awareness,Facebook,Stories,Desktop,macOS,Video,1080x1080,Medium,True,Fear,60,18-24,Male,Students,<$50K,Medium,True,2024-05-10,2,Friday,14,34,8,1.35,12438,605,42,816.75,18523.24,46.89,81,2.02,SaaS,High,4.864,1.35,6.942,19.45,22.68,17706.49,5,2024,10,0,0,30.56640264026403,1.423465712677868,0.06566042286357424,0.06930693069306931,0.5404444444444444,2.7270000000000003,0.42907938219004627,1,High
CAMP_00079,Lead Generation,Google Ads,Display Network,Mobile,iOS,Story,1920x1080,Long,False,Curiosity,81,45-54,Female,Tech Enthusiasts,$50K-$100K,Medium,False,2025-05-12,2,Monday,1,40,1,5.31,94968,241,3,1279.71,710.83,72.9,67,1.36,Education,Medium,0.254,5.31,1.245,426.57,0.56,-568.88,5,2025,12,0,0,2.937314049586777,-0.005990165211805958,0.013475028693573693,0.012396694214876033,0.127,1.5186666666666668,0.021017939148030868,0,Low
CAMP_00080,Brand Awareness,Instagram,Stories,Desktop,Other,Story,320x50,Medium,False,Curiosity,40,18-24,Female,Students,$100K-$200K,Medium,True,2025-11-04,4,Tuesday,0,72,5,3.92,213605,5102,141,19999.84,98624.31,33.61,213,2.03,Healthcare,Medium,2.389,3.92,2.764,141.84,4.93,78624.47,11,2025,4,0,0,19.326731334509113,0.36808174864001947,0.0936295796934543,0.027630805408583186,0.3981666666666666,7.206499999999999,0.21100433373481073,1,Medium
CAMP_00081,App Installs,LinkedIn,Search,Mobile,Android,Carousel,300x250,Medium,True,Trust,78,35-44,Female,Tech Enthusiasts,$50K-$100K,High,False,2025-03-20,1,Thursday,7,72,3,7.14,12190,92,2,656.88,901.07,44.46,130,4.43,Healthcare,Low,0.755,7.14,2.174,328.44,1.37,244.19,3,2025,20,0,0,9.688924731182796,0.020030350258387335,0.05388237224181774,0.021505376344086023,0.18875,9.598333333333333,0.09596814412779392,0,Medium
CAMP_00082,Conversions,LinkedIn,Stories,Tablet,Android,Image,1080x1080,Short,True,Trust,49,25-34,Female,Business Professionals,$100K-$200K,Low,False,2025-12-07,4,Sunday,5,74,7,3.64,42212,2534,95,9223.76,42097.37,68.08,95,1.78,E-commerce,Medium,6.003,3.64,3.749,97.09,4.56,32873.61,12,2025,7,1,0,16.606457593688365,0.7787555966171559,0.2185051998199607,0.03747534516765286,0.750375,2.8183333333333334,0.40435742733619595,1,Medium
CAMP_00083,Lead Generation,LinkedIn,Feed,Mobile,Windows,Interactive,728x90,Medium,True,Urgency,56,25-34,Female,Students,<$50K,Low,False,2025-09-21,3,Sunday,6,9,6,6.92,161089,5433,54,37596.36,8508.89,80.25,69,2.61,E-commerce,High,3.373,6.92,0.994,696.23,0.23,-29087.47,9,2025,21,1,0,1.5658612440191386,-0.18056657768949036,0.23338729902538954,0.009937430990062569,0.4818571428571429,3.0014999999999996,0.2474246480532386,0,Low
CAMP_00084,Brand Awareness,Facebook,Display Network,Mobile,Windows,Video,1080x1080,Short,True,Trust,81,45-54,All,Tech Enthusiasts,$50K-$100K,Medium,False,2024-12-07,4,Saturday,23,28,7,0.78,15751,379,4,295.62,2389.29,68.63,101,2.41,Healthcare,Low,2.406,0.78,1.055,73.9,8.08,2093.67,12,2024,7,1,0,6.287605263157895,0.13291455053326562,0.0187671406805485,0.010526315789473684,0.30075,4.0568333333333335,0.2368791858869288,1,High
CAMP_00085,Lead Generation,Google Ads,Feed,Mobile,macOS,Interactive,1080x1080,Medium,False,Trust,10,18-24,All,Students,>$200K,High,False,2024-09-04,3,Wednesday,16,61,7,3.86,22408,644,10,2485.84,2527.74,37.63,125,3.22,E-commerce,Low,2.874,3.86,1.553,248.58,1.02,41.9,9,2024,4,0,0,3.9189767441860464,0.0018697844616002498,0.11093042973805169,0.015503875968992248,0.35925,6.708333333333334,0.2577297387706825,0,Low
CAMP_00086,Lead Generation,LinkedIn,Stories,Desktop,Android,Image,1920x1080,Long,False,Urgency,82,45-54,Female,Tech Enthusiasts,>$200K,Medium,False,2025-07-08,3,Tuesday,0,48,5,10.95,264973,4563,172,49964.85,99268.64,39.07,41,3.88,Education,High,1.722,10.95,3.769,290.49,1.99,49303.79,7,2025,8,0,0,21.750359333917615,0.18607029368919215,0.18856510450081895,0.03768624014022787,0.287,2.651333333333333,0.19652857092916765,0,Medium
CAMP_00087,Conversions,TikTok,Feed,Mobile,Android,Text,1080x1080,Short,True,Neutral,35,35-44,Female,Shoppers,$50K-$100K,Medium,False,2025-03-20,1,Thursday,19,65,8,1.86,86345,1772,33,3295.92,17921.97,59.99,68,2.42,SaaS,Medium,2.052,1.86,1.862,99.88,5.44,14626.05,3,2025,20,0,1,10.108274111675128,0.1693888541449517,0.0381710791466889,0.018612521150592216,0.228,2.7426666666666666,0.2542588486897723,1,Medium
CAMP_00088,Conversions,Facebook,Feed,Mobile,iOS,Carousel,300x250,Medium,True,Trust,10,55-64,All,Gamers,$50K-$100K,High,False,2024-01-18,1,Thursday,22,10,5,2.29,56525,1266,46,2899.14,14803.36,42.12,140,4.52,Education,High,2.24,2.29,3.633,63.02,5.11,11904.22,1,2024,18,0,0,11.683788476716654,0.21059724728443546,0.05128861055089693,0.036306235201262825,0.37333333333333335,10.546666666666667,0.21584798234884778,1,Medium
CAMP_00089,App Installs,TikTok,Stories,Tablet,Android,Story,1920x1080,Long,True,Neutral,43,35-44,All,Tech Enthusiasts,$100K-$200K,Low,False,2025-05-28,2,Wednesday,20,13,8,1.59,78005,1376,16,2187.84,5239.62,57.6,66,3.29,E-commerce,Medium,1.764,1.59,1.163,136.74,2.39,3051.78,5,2025,28,0,1,3.8050980392156863,0.03912237520190755,0.02804707330205369,0.011619462599854757,0.196,3.619,0.233682344220558,0,Medium
CAMP_00090,Lead Generation,Google Ads,Stories,Desktop,Windows,Text,728x90,Short,False,Urgency,20,18-24,Male,Business Professionals,>$200K,Medium,False,2025-12-13,4,Saturday,7,8,5,5.09,72366,982,37,4998.38,16904.32,54.53,10,2.3,SaaS,Low,1.357,5.09,3.768,135.09,3.38,11905.94,12,2025,13,1,0,17.196663275686674,0.16452167424378517,0.06906987991764202,0.03763987792472025,0.22616666666666665,0.3833333333333333,0.1832263018931204,0,Medium
CAMP_00091,Brand Awareness,Google Ads,Search,Mobile,Android,Interactive,300x250,Short,False,Fear,80,18-24,Female,Business Professionals,<$50K,Low,False,2025-09-28,3,Sunday,18,11,3,6.2,69872,659,1,4085.8,578.3,88.82,80,4.87,Healthcare,Medium,0.943,6.2,0.152,4085.8,0.14,-3507.5,9,2025,28,1,0,0.8762121212121211,-0.050198216764701674,0.05847466117098164,0.0015151515151515152,0.23575,6.493333333333333,0.07833856214284457,0,Low
CAMP_00092,Conversions,Google Ads,Search,Mobile,Android,Image,1920x1080,Medium,True,Joy,17,25-34,Male,Gamers,$50K-$100K,High,False,2025-10-22,4,Wednesday,0,62,6,4.99,149037,5746,330,28672.54,158194.78,17.3,158,6.11,SaaS,High,3.855,4.99,5.743,86.89,5.52,129522.24,10,2025,22,0,0,27.526497302940665,0.8690551402997894,0.19238408996363343,0.05742126326779189,0.5507142857142857,16.089666666666666,0.3248875926588801,1,Medium
CAMP_00093,Conversions,Facebook,Search,Desktop,iOS,Text,300x250,Long,False,Trust,39,35-44,Male,Students,>$200K,High,False,2024-06-19,2,Wednesday,14,45,6,0.85,87150,1737,173,1476.45,182944.58,12.83,119,6.81,Finance,Medium,1.993,0.85,9.96,8.53,123.91,181468.13,6,2024,19,0,0,105.26155350978135,2.082226595219791,0.016941285814276372,0.09953970080552359,0.28471428571428575,13.506499999999999,0.3533729227469137,1,High
CAMP_00094,Conversions,Twitter,Stories,Mobile,Windows,Carousel,1920x1080,Medium,True,Neutral,50,18-24,All,Shoppers,$50K-$100K,Low,False,2024-11-03,4,Sunday,14,37,6,1.27,34440,2729,59,3465.83,8391.63,62.34,93,2.18,E-commerce,Medium,7.924,1.27,2.162,58.74,2.42,4925.8,11,2024,3,1,0,3.0738571428571424,0.14302139891408497,0.10063093406114805,0.02161172161172161,1.1320000000000001,3.3790000000000004,0.4351622631527147,0,Medium
CAMP_00095,Conversions,Twitter,Search,Tablet,iOS,Video,1080x1080,Medium,True,Trust,73,25-34,Male,Business Professionals,$100K-$200K,High,False,2025-08-19,3,Tuesday,18,47,4,1.72,32153,345,31,593.4,25593.36,21.34,189,5.08,Healthcare,Medium,1.073,1.72,8.986,19.14,43.13,24999.96,8,2025,19,0,0,73.96924855491329,0.7775069975741743,0.018454935622317595,0.08959537572254335,0.21459999999999999,16.002,0.22914965493319345,0,High
CAMP_00096,Lead Generation,Facebook,Search,Tablet,Windows,Image,300x250,Short,True,Urgency,84,45-54,Male,Tech Enthusiasts,$100K-$200K,Medium,False,2024-04-12,2,Friday,0,30,4,3.49,77120,646,43,2254.54,13311.21,22.47,183,5.26,Healthcare,Medium,0.838,3.49,6.656,52.43,5.9,11056.67,4,2024,12,0,0,20.57374034003091,0.1433678245873368,0.02923380142892338,0.06646058732612056,0.1676,16.043,0.1769854893813409,0,Medium
CAMP_00097,Lead Generation,LinkedIn,Stories,Mobile,Android,Video,1200x628,Long,True,Fear,70,25-34,Female,Business Professionals,$50K-$100K,Low,True,2024-11-03,4,Sunday,10,68,5,2.78,5916,398,19,1106.44,6436.21,84.35,10,2.83,E-commerce,Medium,6.728,2.78,4.774,58.23,5.82,5329.77,11,2024,3,1,1,16.130852130325813,0.9007554503971608,0.18699340882203822,0.047619047619047616,1.1213333333333333,0.4716666666666667,0.4002617636963399,1,Medium
CAMP_00098,Lead Generation,TikTok,Search,Desktop,iOS,Text,1920x1080,Short,False,Joy,77,25-34,Female,Tech Enthusiasts,>$200K,Low,False,2024-04-24,2,Wednesday,15,33,5,1.87,14801,165,1,308.55,310.83,47.13,42,2.94,E-commerce,Medium,1.115,1.87,0.606,308.55,1.01,2.28,4,2024,24,0,0,1.872469879518072,0.00015403323875152005,0.020845156059991893,0.006024096385542169,0.18583333333333332,2.058,0.13511972172391112,0,Low
CAMP_00099,Brand Awareness,Google Ads,In-Stream Video,Mobile,macOS,Video,1920x1080,Short,True,Fear,73,45-54,Male,Shoppers,<$50K,High,True,2025-07-06,3,Sunday,1,2,5,5.75,40487,881,53,5065.75,5845.32,10.52,105,5.56,Gaming,Medium,2.176,5.75,6.016,95.58,1.15,779.57,7,2025,6,1,0,6.62734693877551,0.01925434696700257,0.12511731871171705,0.060090702947845805,0.3626666666666667,9.729999999999999,0.24038832043496944,0,Low
CAMP_00100,Brand Awareness,Google Ads,Feed,Mobile,Android,Story,1080x1080,Medium,True,Trust,48,25-34,All,Tech Enthusiasts,$100K-$200K,Medium,False,2025-03-06,1,Thursday,7,77,6,4.21,59745,1651,19,6950.71,17460.04,45.72,112,1.32,Healthcare,Medium,2.763,4.21,1.151,365.83,2.51,10509.33,3,2025,6,0,0,10.56903147699758,0.1759001439426907,0.11633766277240318,0.011501210653753027,0.3947142857142857,2.464,0.22707985961163196,0,Medium
CAMP_00101,Brand Awareness,Instagram,In-Stream Video,Desktop,Windows,Image,320x50,Medium,True,Curiosity,33,45-54,Male,Business Professionals,$50K-$100K,Medium,False,2024-12-08,4,Sunday,1,8,7,1.62,152812,2573,22,4168.26,8153.31,38.51,96,3.99,Education,Medium,1.684,1.62,0.855,189.47,1.96,3985.05,12,2024,8,1,0,3.1675641025641026,0.026077951483185334,0.027276867805749512,0.008547008547008548,0.2105,6.384,0.20454966465523883,0,Medium
CAMP_00102,Conversions,LinkedIn,Feed,Desktop,Windows,Video,320x50,Medium,True,Joy,35,25-34,All,Tech Enthusiasts,$50K-$100K,Medium,False,2025-01-14,1,Tuesday,3,81,7,4.66,7475,237,8,1104.42,1354.72,44.78,137,2.01,E-commerce,Medium,3.171,4.66,3.376,138.05,1.23,250.3,1,2025,14,0,0,5.692100840336135,0.033480470840021405,0.14772873194221509,0.03361344537815126,0.396375,4.589499999999999,0.29097040898916876,0,Medium
CAMP_00103,Lead Generation,Instagram,Feed,Desktop,Windows,Interactive,728x90,Medium,False,Joy,22,55-64,Female,Gamers,$50K-$100K,Low,False,2024-07-19,3,Friday,19,68,5,2.28,75159,1783,35,4065.24,12789.53,52.74,54,1.25,Finance,Low,2.372,2.28,1.963,116.15,3.15,8724.29,7,2024,19,0,1,7.169019058295964,0.11607623736029804,0.054087812666311866,0.01961883408071749,0.3953333333333333,1.125,0.20001620798896758,0,Medium
CAMP_00104,Lead Generation,Facebook,Feed,Desktop,Windows,Video,1080x1080,Long,False,Urgency,23,18-24,Male,Tech Enthusiasts,$50K-$100K,Medium,True,2025-08-16,3,Saturday,6,82,5,2.69,51672,2465,117,6630.85,28180.67,50.56,100,1.95,E-commerce,Medium,4.77,2.69,4.746,56.67,4.25,21549.82,8,2025,16,1,0,11.427684509326845,0.41704216902444213,0.12832330230487876,0.04744525547445255,0.7949999999999999,3.25,0.3249269663968311,1,Medium
CAMP_00105,App Installs,TikTok,Search,Mobile,Windows,Image,320x50,Short,True,Joy,46,45-54,Male,Students,$50K-$100K,High,False,2024-12-07,4,Saturday,0,8,7,2.18,7354,53,0,115.54,0.0,40.97,144,3.77,SaaS,Low,0.721,2.18,0.0,0.0,0.0,-115.54,12,2024,7,1,0,0.0,-0.015709041468388852,0.015709041468388852,0.0,0.090125,9.048,0.156915611814346,0,Low
CAMP_00106,Lead Generation,Google Ads,Feed,Desktop,Windows,Carousel,1080x1080,Medium,True,Urgency,89,18-24,Male,Business Professionals,$50K-$100K,Medium,False,2025-08-10,3,Sunday,10,90,6,2.82,149041,3165,85,8925.3,21648.39,65.24,62,2.65,Healthcare,High,2.124,2.82,2.686,105.0,2.43,12723.09,8,2025,10,1,1,6.837773215413771,0.08536580292803371,0.05988446209793212,0.026847757422615286,0.30342857142857144,2.7383333333333337,0.22120120284364922,0,Medium
CAMP_00107,Lead Generation,Google Ads,In-Stream Video,Desktop,Android,Image,1920x1080,Medium,False,Neutral,7,45-54,Female,Business Professionals,$50K-$100K,Low,False,2024-10-29,4,Tuesday,15,46,4,1.85,67436,2506,184,4636.1,26115.38,56.31,88,2.4,E-commerce,Medium,3.716,1.85,7.342,25.2,5.63,21479.28,10,2024,29,0,0,10.416984443558038,0.3185088304639886,0.06874712694811454,0.07339449541284404,0.7432000000000001,3.5199999999999996,0.29439781392863973,1,Medium
